ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_VIP_negative_beta2,Parent_VIP_positive_beta2
1,6354,1030.6666666666667,2162.6666666666665,0,6354,3374,0
1,6355,4145.428571428572,2162.714285714286,0,6355,3412,0
1,6356,4601.0,2163.0,0,6356,3402,0
1,6357,6098.428571428572,2162.714285714286,0,6357,3427,0
1,6358,556.0,2164.0,0,6358,3453,0
1,6359,1308.0,2164.0,0,6359,3486,0
1,6360,1873.6666666666667,2164.3333333333335,0,6360,3454,0
1,6361,1926.0,2163.285714285714,0,6361,0,0
1,6362,6377.0,2164.0,0,6362,3458,0
1,6363,1700.2,2165.4,0,6363,0,0
1,6364,1879.0,2165.5,0,6364,3454,0
1,6365,2374.285714285714,2165.0,0,6365,3478,0
1,6366,2439.25,2165.25,0,6366,3439,0
1,6367,4241.5,2165.0,0,6367,3475,0
1,6368,4734.0,2165.0,0,6368,3425,0
1,6369,4736.0,2165.6666666666665,0,6369,3425,0
1,6370,6632.0,2165.0,0,6370,3435,0
1,6371,6633.5,2164.5,0,6371,3435,0
1,6372,6687.0,2165.0,0,6372,0,0
1,6373,555.0,2166.0,0,6373,3453,0
1,6374,1135.0,2166.0,0,6374,3512,0
1,6375,1775.0,2166.0,0,6375,3449,0
1,6376,2428.0,2166.0,0,6376,3439,0
1,6377,512.0,2167.0,0,6377,3500,0
1,6378,1457.0,2167.6666666666665,0,6378,3445,0
1,6379,1838.2,2167.4,0,6379,3433,0
1,6380,2775.5,2167.5,0,6380,3414,0
1,6381,4117.0,2166.5,0,6381,3412,0
1,6382,4167.5,2167.5,0,6382,3429,0
1,6383,4835.0,2167.0,0,6383,3408,0
1,6384,871.5,2169.0,0,6384,3477,0
1,6385,1788.8,2168.6,0,6385,3449,0
1,6386,3187.0,2168.0,0,6386,3497,0
1,6387,4121.0,2167.5,0,6387,3412,0
1,6388,4166.0,2168.0,0,6388,3429,0
1,6389,4284.5,2168.0,0,6389,3474,0
1,6390,511.4,2168.8,0,6390,3500,0
1,6391,1454.6666666666667,2168.6666666666665,0,6391,3445,0
1,6392,1462.0,2169.0,0,6392,3445,0
1,6393,2994.5,2169.5,0,6393,3496,0
1,6394,4976.0,2169.5,0,6394,3361,0
1,6395,6484.0,2169.0,0,6395,3484,0
1,6396,6621.0,2169.0,0,6396,3435,0
1,6397,1326.0,2170.0,0,6397,3523,0
1,6398,1789.0,2170.0,0,6398,3449,0
1,6399,3193.8571428571427,2170.714285714286,0,6399,3497,0
1,6400,4088.0,2170.0,0,6400,3473,0
1,6401,6617.0,2170.5,0,6401,3435,0
1,6402,1465.0,2171.5,0,6402,3445,0
1,6403,2530.714285714286,2171.5714285714284,0,6403,3450,0
1,6404,2994.0,2171.0,0,6404,3496,0
1,6405,3856.3333333333335,2170.5,0,6405,3446,0
1,6406,4664.833333333333,2171.5,0,6406,3521,0
1,6407,4666.571428571428,2171.285714285714,0,6407,3521,0
1,6408,5877.166666666667,2171.8333333333335,0,6408,3491,0
1,6409,6110.285714285715,2171.285714285714,0,6409,3467,0
1,6410,1359.5,2172.0,0,6410,0,0
1,6411,1818.0,2172.5,0,6411,3462,0
1,6412,2714.0,2172.0,0,6412,3464,0
1,6413,3861.285714285714,2172.5714285714284,0,6413,3446,0
1,6414,4097.5,2172.0,0,6414,3473,0
1,6415,5994.0,2172.5,0,6415,3480,0
1,6416,6110.5,2173.0,0,6416,3467,0
1,6417,1035.25,2174.25,0,6417,3503,0
1,6418,1436.5,2174.5,0,6418,3445,0
1,6419,3248.0,2174.0,0,6419,3465,0
1,6420,3250.5,2174.0,0,6420,3465,0
1,6421,4097.0,2174.0,0,6421,3473,0
1,6422,4149.0,2174.0,0,6422,3560,0
1,6423,4264.0,2174.25,0,6423,3475,0
1,6424,5014.0,2174.0,0,6424,3557,0
1,6425,5992.0,2174.0,0,6425,3480,0
1,6426,6310.0,2174.0,0,6426,3498,0
1,6427,6312.0,2174.0,0,6427,3498,0
1,6428,6479.0,2174.0,0,6428,3484,0
1,6429,517.75,2175.0,0,6429,3500,0
1,6430,1859.5,2175.0,0,6430,3504,0
1,6431,1875.5,2175.0,0,6431,3454,0
1,6432,3246.0,2175.714285714286,0,6432,3465,0
1,6433,3361.3333333333335,2175.3333333333335,0,6433,3576,0
1,6434,4990.5,2175.5,0,6434,3557,0
1,6435,5078.4,2175.2,0,6435,3490,0
1,6436,5987.5,2175.0,0,6436,3480,0
1,6437,6652.0,2174.8,0,6437,3517,0
1,6438,1028.5,2176.0,0,6438,3503,0
1,6439,1030.0,2176.0,0,6439,3503,0
1,6440,1065.3333333333333,2175.6666666666665,0,6440,3494,0
1,6441,1326.8,2176.4,0,6441,3523,0
1,6442,1841.0,2175.5,0,6442,3504,0
1,6443,1853.0,2175.5,0,6443,3504,0
1,6444,5089.333333333333,2176.3333333333335,0,6444,3490,0
1,6445,6310.857142857143,2175.714285714286,0,6445,3498,0
1,6446,6646.5,2177.0,0,6446,3517,0
1,6447,1172.6666666666667,2177.3333333333335,0,6447,3431,0
1,6448,1445.6,2176.8,0,6448,3445,0
1,6449,1447.0,2177.0,0,6449,3445,0
1,6450,2454.0,2177.0,0,6450,3439,0
1,6451,2582.5,2177.0,0,6451,3482,0
1,6452,2996.5,2177.5,0,6452,3496,0
1,6453,3003.0,2177.0,0,6453,3496,0
1,6454,3188.6,2175.8,0,6454,3497,0
1,6455,3212.0,2177.0,0,6455,3497,0
1,6456,4105.714285714285,2176.8571428571427,0,6456,3526,0
1,6457,4284.0,2177.5,0,6457,3474,0
1,6458,6123.5,2177.0,0,6458,3467,0
1,6459,2189.0,2178.0,0,6459,0,0
1,6460,3741.0,2178.0,0,6460,3514,0
1,6461,4976.8,2177.4,0,6461,3361,0
1,6462,5071.0,2178.0,0,6462,3490,0
1,6463,5090.333333333333,2177.6666666666665,0,6463,3490,0
1,6464,6249.0,2178.0,0,6464,3549,0
1,6465,6309.0,2178.0,0,6465,3498,0
1,6466,6323.5,2178.5,0,6466,3498,0
1,6467,6473.0,2178.5,0,6467,3484,0
1,6468,392.0,2179.0,0,6468,3535,0
1,6469,580.5,2179.0,0,6469,3428,0
1,6470,2228.4,2179.8,0,6470,3530,0
1,6471,3884.0,2179.0,0,6471,3446,0
1,6472,4931.0,2179.0,0,6472,3479,0
1,6473,5389.0,2179.0,0,6473,3527,0
1,6474,5752.333333333333,2178.3333333333335,0,6474,3553,0
1,6475,5996.0,2179.0,0,6475,3480,0
1,6476,6444.0,2179.0,0,6476,3461,0
1,6477,516.6,2179.2,0,6477,3500,0
1,6478,766.5,2180.5,0,6478,3436,0
1,6479,1093.0,2180.0,0,6479,3537,0
1,6480,2486.6666666666665,2180.3333333333335,0,6480,3423,0
1,6481,3183.1428571428573,2180.285714285714,0,6481,3525,0
1,6482,3279.3333333333335,2180.6666666666665,0,6482,3470,0
1,6483,3298.3333333333335,2180.3333333333335,0,6483,3457,0
1,6484,4246.714285714285,2179.0,0,6484,3475,0
1,6485,4631.333333333333,2179.6666666666665,0,6485,3583,0
1,6486,5753.833333333333,2179.1666666666665,0,6486,3553,0
1,6487,6172.0,2180.0,0,6487,3532,0
1,6488,667.0,2181.0,0,6488,3522,0
1,6489,1034.5,2181.0,0,6489,3503,0
1,6490,5509.714285714285,2180.0,0,6490,0,25
1,6491,6032.5,2181.5,0,6491,3528,0
1,6492,6173.0,2181.0,0,6492,3532,0
1,6493,6450.2,2180.6,0,6493,3507,0
1,6494,1002.2857142857143,2182.8571428571427,0,6494,3503,0
1,6495,1460.5,2182.0,0,6495,3445,0
1,6496,2376.2,2182.6,0,6496,3478,0
1,6497,2386.0,2182.285714285714,0,6497,3478,0
1,6498,2729.3333333333335,2181.6666666666665,0,6498,3464,0
1,6499,2981.3333333333335,2182.3333333333335,0,6499,3496,0
1,6500,3732.1666666666665,2181.8333333333335,0,6500,3514,0
1,6501,4095.0,2182.0,0,6501,3526,0
1,6502,330.25,2183.0,0,6502,0,0
1,6503,1001.0,2183.0,0,6503,3503,0
1,6504,2378.0,2183.0,0,6504,3478,0
1,6505,3279.0,2182.5,0,6505,3470,0
1,6506,3824.5,2183.5,0,6506,3612,0
1,6507,3987.0,2183.0,0,6507,3542,0
1,6508,4161.0,2183.5,0,6508,3560,0
1,6509,4887.0,2183.0,0,6509,3502,0
1,6510,4896.2,2183.4,0,6510,3502,0
1,6511,6157.2,2182.8,0,6511,3532,0
1,6512,6645.142857142857,2184.285714285714,0,6512,3517,0
1,6513,499.3333333333333,2184.6666666666665,0,6513,3500,0
1,6514,503.0,2184.0,0,6514,3500,0
1,6515,1033.6666666666667,2184.3333333333335,0,6515,3562,0
1,6516,1448.0,2184.0,0,6516,3445,0
1,6517,2292.5,2184.5,0,6517,3531,0
1,6518,3239.6666666666665,2184.3333333333335,0,6518,3465,0
1,6519,4112.0,2184.0,0,6519,3526,0
1,6520,4150.0,2184.0,0,6520,3560,0
1,6521,4192.0,2184.3333333333335,0,6521,3429,0
1,6522,4788.25,2184.0,0,6522,3425,0
1,6523,4895.0,2184.0,0,6523,3502,0
1,6524,5028.8,2184.4,0,6524,3592,0
1,6525,5384.0,2183.5,0,6525,3527,0
1,6526,6022.5,2184.5,0,6526,3539,0
1,6527,6621.0,2184.0,0,6527,3516,0
1,6528,879.25,2185.0,0,6528,3477,0
1,6529,1438.0,2185.0,0,6529,3534,0
1,6530,4006.0,2185.0,0,6530,3542,0
1,6531,1828.5,2186.0,0,6531,3462,0
1,6532,2138.0,2185.5,0,6532,3622,0
1,6533,3031.0,2186.5,0,6533,3519,0
1,6534,3692.0,2186.0,0,6534,0,0
1,6535,4193.0,2186.0,0,6535,3455,0
1,6536,1453.0,2187.5,0,6536,3445,0
1,6537,3203.75,2187.0,0,6537,3497,0
1,6538,3576.0,2187.0,0,6538,3451,0
1,6539,4800.5,2187.5,0,6539,3638,0
1,6540,5606.0,2186.75,0,6540,3417,0
1,6541,5617.714285714285,2188.0,0,6541,3568,0
1,6542,6313.5,2187.0,0,6542,3498,0
1,6543,982.5,2189.0,0,6543,3540,0
1,6544,2712.5,2188.0,0,6544,3464,0
1,6545,3872.0,2188.0,0,6545,3446,0
1,6546,4154.0,2188.0,0,6546,3560,0
1,6547,4450.0,2188.0,0,6547,3552,0
1,6548,5492.0,2188.5,0,6548,0,25
1,6549,5508.0,2188.0,0,6549,0,26
1,6550,5755.0,2188.0,0,6550,3553,0
1,6551,6037.666666666667,2188.3333333333335,0,6551,3528,0
1,6552,6311.0,2188.0,0,6552,3498,0
1,6553,6617.0,2188.0,0,6553,3516,0
1,6554,1128.5,2189.0,0,6554,3512,0
1,6555,2159.5,2189.5,0,6555,3622,0
1,6556,3034.8,2189.4,0,6556,3519,0
1,6557,3576.0,2189.0,0,6557,3451,0
1,6558,3722.5,2190.0,0,6558,3514,0
1,6559,5590.0,2189.0,0,6559,0,0
1,6560,5954.333333333333,2189.3333333333335,0,6560,3469,0
1,6561,6657.166666666667,2189.1666666666665,0,6561,3587,0
1,6562,1505.0,2190.8,0,6562,3569,0
1,6563,2283.6,2190.2,0,6563,3603,0
1,6564,2341.5,2190.5,0,6564,0,0
1,6565,2541.0,2190.0,0,6565,3555,0
1,6566,2712.0,2189.5,0,6566,3464,0
1,6567,3033.3333333333335,2190.0,0,6567,3519,0
1,6568,3044.0,2190.0,0,6568,3519,0
1,6569,3045.4,2190.2,0,6569,3519,0
1,6570,3577.4285714285716,2189.8571428571427,0,6570,3617,0
1,6571,3993.8,2189.6,0,6571,3542,0
1,6572,4077.5,2190.0,0,6572,3473,0
1,6573,4079.0,2190.0,0,6573,3526,0
1,6574,4827.0,2190.0,0,6574,3638,0
1,6575,5505.0,2190.5,0,6575,0,26
1,6576,495.0,2191.0,0,6576,3500,0
1,6577,558.5,2191.0,0,6577,3493,0
1,6578,1354.0,2191.0,0,6578,0,0
1,6579,3401.5,2191.5,0,6579,3589,0
1,6580,4825.833333333333,2191.1666666666665,0,6580,3638,0
1,6581,5495.0,2190.5,0,6581,0,25
1,6582,5496.4,2190.8,0,6582,0,25
1,6583,1026.6,2192.4,0,6583,3562,0
1,6584,1852.8,2192.6,0,6584,3504,0
1,6585,2550.25,2192.25,0,6585,3555,0
1,6586,3008.2,2191.6,0,6586,3518,0
1,6587,3277.285714285714,2192.0,0,6587,3588,0
1,6588,3994.1666666666665,2191.1666666666665,0,6588,3542,0
1,6589,4073.3333333333335,2192.6666666666665,0,6589,3613,0
1,6590,4861.714285714285,2192.0,0,6590,3620,0
1,6591,3306.5,2192.5,0,6591,3619,0
1,6592,3346.8333333333335,2193.0,0,6592,3642,0
1,6593,4738.333333333333,2193.6666666666665,0,6593,3425,0
1,6594,5730.0,2193.0,0,6594,3558,0
1,6595,6211.0,2193.0,0,6595,3515,0
1,6596,487.5,2194.5,0,6596,3704,0
1,6597,1007.0,2194.0,0,6597,3503,0
1,6598,2874.0,2193.5,0,6598,3630,0
1,6599,2951.0,2194.5,0,6599,3571,0
1,6600,4676.5,2194.0,0,6600,3583,0
1,6601,5770.333333333333,2193.6666666666665,0,6601,3553,0
1,6602,5885.5,2193.5,0,6602,3491,0
1,6603,6150.6,2193.2,0,6603,3532,0
1,6604,6180.0,2194.0,0,6604,3533,0
1,6605,6184.0,2194.5,0,6605,3533,0
1,6606,6272.5,2194.5,0,6606,3601,0
1,6607,833.6,2194.8,0,6607,3536,0
1,6608,2261.0,2194.5,0,6608,3570,0
1,6609,2300.0,2196.285714285714,0,6609,3531,0
1,6610,2333.0,2195.285714285714,0,6610,3636,0
1,6611,2587.25,2195.25,0,6611,3556,0
1,6612,3177.1428571428573,2195.4285714285716,0,6612,3525,0
1,6613,3183.0,2195.0,0,6613,3525,0
1,6614,3721.0,2195.0,0,6614,3514,0
1,6615,4898.5,2195.0,0,6615,3567,0
1,6616,5729.5,2194.5,0,6616,3558,0
1,6617,6166.0,2195.0,0,6617,3532,0
1,6618,848.6,2195.8,0,6618,3529,0
1,6619,996.0,2196.5,0,6619,3503,0
1,6620,3339.4,2195.8,0,6620,3642,0
1,6621,3451.0,2196.5,0,6621,3572,0
1,6622,4151.0,2196.0,0,6622,3560,0
1,6623,4188.333333333333,2195.6666666666665,0,6623,3560,0
1,6624,4421.714285714285,2196.5714285714284,0,6624,3488,0
1,6625,6625.5,2196.0,0,6625,3574,0
1,6626,6659.8,2195.4,0,6626,3587,0
1,6627,6683.0,2196.285714285714,0,6627,3611,0
1,6628,550.4,2197.2,0,6628,3493,0
1,6629,1115.2,2197.6,0,6629,3512,0
1,6630,1284.0,2197.0,0,6630,0,27
1,6631,1461.5,2197.5,0,6631,3445,0
1,6632,2890.5,2197.5,0,6632,3630,0
1,6633,2974.4,2196.8,0,6633,3571,0
1,6634,4424.0,2197.0,0,6634,3488,0
1,6635,4433.0,2197.0,0,6635,3552,0
1,6636,4458.0,2197.0,0,6636,3581,0
1,6637,4460.166666666667,2197.1666666666665,0,6637,3581,0
1,6638,4897.2,2196.6,0,6638,3567,0
1,6639,5510.0,2197.0,0,6639,0,26
1,6640,6245.0,2197.3333333333335,0,6640,3549,0
1,6641,6336.666666666667,2197.6666666666665,0,6641,3498,0
1,6642,552.0,2197.5,0,6642,3493,0
1,6643,1084.5,2198.0,0,6643,3554,0
1,6644,1394.5,2198.5,0,6644,3594,0
1,6645,2484.0,2198.0,0,6645,0,0
1,6646,4076.0,2198.0,0,6646,3613,0
1,6647,4188.714285714285,2198.0,0,6647,3560,0
1,6648,6148.0,2198.5,0,6648,3532,0
1,6649,6234.0,2198.0,0,6649,3549,0
1,6650,1461.5,2199.0,0,6650,3445,0
1,6651,2730.25,2198.25,0,6651,3551,0
1,6652,2972.4,2197.8,0,6652,3571,0
1,6653,4129.5,2199.5,0,6653,3560,0
1,6654,4151.0,2199.5,0,6654,3560,0
1,6655,4459.166666666667,2198.6666666666665,0,6655,3581,0
1,6656,4883.5,2198.0,0,6656,3620,0
1,6657,4968.5,2199.5,0,6657,3479,0
1,6658,5510.0,2198.714285714286,0,6658,0,26
1,6659,5626.2,2199.4,0,6659,3568,0
1,6660,6244.2,2198.4,0,6660,3549,0
1,6661,6629.0,2199.0,0,6661,3574,0
1,6662,1910.5,2199.5,0,6662,3598,0
1,6663,3487.5,2200.0,0,6663,3572,0
1,6664,3875.5,2200.0,0,6664,3446,0
1,6665,6232.75,2199.0,0,6665,3549,0
1,6666,6670.714285714285,2199.8571428571427,0,6666,3587,0
1,6667,1307.2,2201.4,0,6667,3559,0
1,6668,2680.6666666666665,2201.5,0,6668,3597,0
1,6669,2682.3333333333335,2201.5,0,6669,3597,0
1,6670,2735.5,2201.0,0,6670,3551,0
1,6671,2851.6666666666665,2201.3333333333335,0,6671,3637,0
1,6672,3220.5,2201.5,0,6672,3525,0
1,6673,3399.0,2201.0,0,6673,3643,0
1,6674,4062.75,2201.25,0,6674,3613,0
1,6675,4154.0,2201.0,0,6675,3560,0
1,6676,6231.5,2200.5,0,6676,3549,0
1,6677,1131.0,2201.75,0,6677,3564,0
1,6678,3219.0,2201.5,0,6678,3525,0
1,6679,4162.6,2202.2,0,6679,3560,0
1,6680,4585.0,2202.0,0,6680,3577,0
1,6681,4965.4,2201.2,0,6681,3479,0
1,6682,4967.166666666667,2200.6666666666665,0,6682,3479,0
1,6683,5427.0,2202.0,0,6683,3543,0
1,6684,6110.25,2201.75,0,6684,3544,0
1,6685,964.8,2203.4,0,6685,3540,0
1,6686,1071.0,2203.0,0,6686,3554,0
1,6687,1072.8,2203.4,0,6687,3554,0
1,6688,1314.5,2202.5,0,6688,3653,0
1,6689,1442.5,2202.5,0,6689,3534,0
1,6690,2734.8333333333335,2202.6666666666665,0,6690,3551,0
1,6691,2962.8571428571427,2203.5714285714284,0,6691,3571,0
1,6692,3982.25,2202.25,0,6692,3542,0
1,6693,6603.0,2202.5,0,6693,3550,0
1,6694,1487.5,2204.5,0,6694,3575,0
1,6695,2960.714285714286,2204.1428571428573,0,6695,3571,0
1,6696,3580.5,2203.5,0,6696,3617,0
1,6697,3991.0,2204.0,0,6697,3542,0
1,6698,4910.833333333333,2204.0,0,6698,3567,0
1,6699,4929.0,2204.714285714286,0,6699,3567,0
1,6700,4984.0,2204.714285714286,0,6700,3557,0
1,6701,6043.285714285715,2205.0,0,6701,3730,0
1,6702,6631.5,2204.0,0,6702,3621,0
1,6703,2959.0,2204.5,0,6703,3571,0
1,6704,3158.0,2205.0,0,6704,3608,0
1,6705,3997.5,2204.5,0,6705,3542,0
1,6706,6153.2,2204.6,0,6706,3532,0
1,6707,547.0,2206.5,0,6707,3639,0
1,6708,2630.0,2206.0,0,6708,3627,0
1,6709,2701.1666666666665,2206.8333333333335,0,6709,3694,0
1,6710,4984.666666666667,2206.6666666666665,0,6710,3609,0
1,6711,5056.5,2205.5,0,6711,3605,0
1,6712,3174.0,2207.0,0,6712,3582,0
1,6713,2291.5,2207.5,0,6713,3603,0
1,6714,3354.0,2207.5,0,6714,3642,0
1,6715,3428.285714285714,2208.0,0,6715,3589,0
1,6716,4479.0,2208.0,0,6716,3581,0
1,6717,4918.75,2207.75,0,6717,3567,0
1,6718,5906.5,2208.0,0,6718,3615,0
1,6719,516.0,2209.0,0,6719,3628,0
1,6720,1294.5,2209.5,0,6720,3653,0
1,6721,1559.0,2209.0,0,6721,3501,0
1,6722,3181.0,2208.5,0,6722,3582,0
1,6723,5506.2,2209.4,0,6723,0,26
1,6724,729.0,2210.0,0,6724,3561,0
1,6725,2878.3333333333335,2209.6666666666665,0,6725,3637,0
1,6726,3250.0,2210.0,0,6726,3600,0
1,6727,3580.3333333333335,2210.3333333333335,0,6727,3617,0
1,6728,3971.0,2210.285714285714,0,6728,3646,0
1,6729,4081.5,2209.5,0,6729,3613,0
1,6730,4412.5,2210.5,0,6730,0,0
1,6731,4874.5,2210.5,0,6731,3620,0
1,6732,6689.5,2209.5,0,6732,3611,0
1,6733,3824.2,2211.4,0,6733,3612,0
1,6734,5007.0,2211.0,0,6734,3609,0
1,6735,6168.5,2211.5,0,6735,3616,0
1,6736,6172.0,2211.5,0,6736,3616,0
1,6737,6475.0,2211.0,0,6737,3610,0
1,6738,6690.5,2210.5,0,6738,3611,0
1,6739,1308.5,2212.5,0,6739,3653,0
1,6740,1331.5,2212.5,0,6740,3629,0
1,6741,1758.0,2212.0,0,6741,3654,0
1,6742,2376.0,2212.0,0,6742,3665,0
1,6743,2515.1666666666665,2212.1666666666665,0,6743,3666,0
1,6744,3337.5,2212.0,0,6744,3677,0
1,6745,3368.5,2211.5,0,6745,3576,0
1,6746,6186.0,2212.0,0,6746,3616,0
1,6747,1329.0,2212.5,0,6747,3629,0
1,6748,2047.0,2213.0,0,6748,3650,0
1,6749,2152.0,2213.0,0,6749,3622,0
1,6750,4840.0,2213.5,0,6750,3638,0
1,6751,5049.0,2213.0,0,6751,3605,0
1,6752,6168.0,2213.0,0,6752,3616,0
1,6753,6687.0,2213.0,0,6753,3611,0
1,6754,966.0,2214.0,0,6754,3624,0
1,6755,1753.75,2214.0,0,6755,3654,0
1,6756,2129.2,2214.6,0,6756,3622,0
1,6757,2376.0,2213.714285714286,0,6757,3665,0
1,6758,3336.0,2213.5,0,6758,3677,0
1,6759,3337.5,2214.0,0,6759,3677,0
1,6760,3552.0,2213.5,0,6760,3617,0
1,6761,3574.285714285714,2213.4285714285716,0,6761,3617,0
1,6762,4440.5,2214.5,0,6762,3614,0
1,6763,4856.0,2214.1666666666665,0,6763,3638,0
1,6764,5914.0,2214.0,0,6764,3615,0
1,6765,1065.0,2215.714285714286,0,6765,3727,0
1,6766,4838.8,2214.6,0,6766,3638,0
1,6767,5024.5,2215.0,0,6767,3592,0
1,6768,5048.285714285715,2214.4285714285716,0,6768,3605,0
1,6769,674.0,2216.0,0,6769,3684,0
1,6770,1391.6666666666667,2215.6666666666665,0,6770,3661,0
1,6771,2149.5,2216.0,0,6771,3622,0
1,6772,2524.0,2215.5,0,6772,3693,0
1,6773,4715.714285714285,2216.0,0,6773,3635,0
1,6774,5079.0,2216.0,0,6774,3662,0
1,6775,461.8333333333333,2216.1666666666665,0,6775,0,0
1,6776,1690.5,2216.5,0,6776,0,31
1,6777,2301.0,2216.5,0,6777,3603,0
1,6778,2338.8333333333335,2217.0,0,6778,3636,0
1,6779,3566.0,2217.0,0,6779,3617,0
1,6780,4352.666666666667,2216.6666666666665,0,6780,3679,0
1,6781,5338.833333333333,2216.1666666666665,0,6781,3655,0
1,6782,6302.0,2217.0,0,6782,3656,0
1,6783,6617.0,2217.0,0,6783,3621,0
1,6784,1390.7142857142858,2217.714285714286,0,6784,3661,0
1,6785,2862.0,2217.5,0,6785,3637,0
1,6786,2867.2,2218.2,0,6786,3637,0
1,6787,2994.5,2218.5,0,6787,3607,0
1,6788,3194.0,2218.285714285714,0,6788,3525,0
1,6789,3300.0,2218.0,0,6789,3619,0
1,6790,3316.5,2217.5,0,6790,3651,0
1,6791,4078.2,2218.4,0,6791,3613,0
1,6792,4709.8,2218.4,0,6792,3635,0
1,6793,4808.0,2218.0,0,6793,3691,0
1,6794,6474.2,2217.2,0,6794,3610,0
1,6795,6655.0,2218.0,0,6795,3657,0
1,6796,6687.285714285715,2218.1428571428573,0,6796,3648,0
1,6797,6708.666666666667,2217.6666666666665,0,6797,3623,0
1,6798,2883.2,2218.4,0,6798,3637,0
1,6799,2993.0,2218.5,0,6799,3607,0
1,6800,5074.0,2220.0,0,6800,3605,0
1,6801,5366.8,2219.4,0,6801,3655,0
1,6802,6682.0,2219.0,0,6802,3648,0
1,6803,6686.0,2219.6,0,6803,3648,0
1,6804,484.0,2220.0,0,6804,3704,0
1,6805,623.0,2220.0,0,6805,3649,0
1,6806,1159.6,2220.2,0,6806,3640,0
1,6807,1238.0,2220.5,0,6807,0,29
1,6808,1335.0,2220.0,0,6808,3629,0
1,6809,2811.5,2220.0,0,6809,3723,0
1,6810,5093.5,2220.0,0,6810,3662,0
1,6811,5554.4,2220.2,0,6811,3687,0
1,6812,6684.0,2219.5,0,6812,3648,0
1,6813,977.5,2221.5,0,6813,3540,0
1,6814,1253.0,2221.0,0,6814,0,29
1,6815,1762.6666666666667,2221.3333333333335,0,6815,3654,0
1,6816,1787.0,2220.5,0,6816,3626,0
1,6817,2405.0,2221.0,0,6817,3599,0
1,6818,2617.5,2221.5,0,6818,3627,0
1,6819,2957.4,2221.8,0,6819,3571,0
1,6820,3361.0,2221.0,0,6820,3642,0
1,6821,4820.0,2221.0,0,6821,3638,0
1,6822,5075.0,2221.0,0,6822,3605,0
1,6823,6662.5,2221.0,0,6823,3657,0
1,6824,1796.5,2222.0,0,6824,3658,0
1,6825,1798.8,2222.4,0,6825,3658,0
1,6826,2344.285714285714,2222.0,0,6826,3665,0
1,6827,3365.0,2222.0,0,6827,3642,0
1,6828,4381.833333333333,2223.1666666666665,0,6828,0,0
1,6829,6134.5,2222.5,0,6829,3716,0
1,6830,6157.333333333333,2222.3333333333335,0,6830,3716,0
1,6831,554.0,2223.0,0,6831,3639,0
1,6832,1257.5,2222.5,0,6832,0,29
1,6833,1407.0,2223.0,0,6833,3661,0
1,6834,2869.0,2223.0,0,6834,3637,0
1,6835,3110.0,2223.5,0,6835,3634,0
1,6836,5073.666666666667,2222.3333333333335,0,6836,3605,0
1,6837,6035.666666666667,2222.3333333333335,0,6837,3730,0
1,6838,1797.3333333333333,2223.6666666666665,0,6838,3658,0
1,6839,2647.0,2224.0,0,6839,3633,0
1,6840,2720.5,2224.0,0,6840,3694,0
1,6841,2849.5,2223.5,0,6841,3637,0
1,6842,2881.5,2224.0,0,6842,3637,0
1,6843,2884.0,2223.6666666666665,0,6843,3637,0
1,6844,2968.0,2224.0,0,6844,3571,0
1,6845,4082.0,2224.25,0,6845,3613,0
1,6846,4818.714285714285,2224.714285714286,0,6846,3638,0
1,6847,5036.333333333333,2224.3333333333335,0,6847,3592,0
1,6848,6173.0,2224.0,0,6848,3660,0
1,6849,6190.0,2224.0,0,6849,0,34
1,6850,6621.0,2224.0,0,6850,3621,0
1,6851,1082.5,2225.0,0,6851,3727,0
1,6852,1752.0,2225.714285714286,0,6852,3654,0
1,6853,2277.8333333333335,2224.6666666666665,0,6853,3603,0
1,6854,3394.0,2225.5,0,6854,3643,0
1,6855,5070.0,2225.5,0,6855,3605,0
1,6856,6079.0,2225.0,0,6856,3745,0
1,6857,6630.5,2225.0,0,6857,3657,0
1,6858,489.8,2226.8,0,6858,3704,0
1,6859,1353.5,2226.0,0,6859,3629,0
1,6860,2279.6666666666665,2226.3333333333335,0,6860,3603,0
1,6861,3611.8333333333335,2226.1666666666665,0,6861,3566,0
1,6862,3712.8571428571427,2225.285714285714,0,6862,3701,0
1,6863,4226.0,2226.0,0,6863,3706,0
1,6864,4818.0,2226.0,0,6864,3638,0
1,6865,1386.5,2227.5,0,6865,3661,0
1,6866,2960.0,2227.5,0,6866,3571,0
1,6867,3737.285714285714,2227.0,0,6867,3711,0
1,6868,3823.0,2227.4,0,6868,3612,0
1,6869,4307.5,2226.5,0,6869,3690,0
1,6870,4586.0,2226.5,0,6870,3695,0
1,6871,488.0,2228.0,0,6871,3704,0
1,6872,502.75,2228.25,0,6872,3704,0
1,6873,2277.0,2227.5,0,6873,3603,0
1,6874,2325.0,2228.0,0,6874,3636,0
1,6875,3023.0,2228.0,0,6875,3709,0
1,6876,3112.0,2228.2,0,6876,3634,0
1,6877,3588.0,2227.285714285714,0,6877,3678,0
1,6878,6555.5,2228.5,0,6878,0,0
1,6879,6626.6,2227.8,0,6879,3657,0
1,6880,481.0,2228.5,0,6880,3704,0
1,6881,1386.0,2229.0,0,6881,3661,0
1,6882,1387.3333333333333,2229.3333333333335,0,6882,3661,0
1,6883,1504.5,2228.5,0,6883,3700,0
